pokeID,name,move
98,Krabby,Scald
98,Krabby,Liquidation
99,Kingler,Hammer Arm
99,Kingler,Harden
99,Kingler,Leer
99,Kingler,Metal Claw
99,Kingler,Water Gun
99,Kingler,Wide Guard
99,Kingler,Mud Shot
99,Kingler,Protect
99,Kingler,Bubble Beam
99,Kingler,Stomp
99,Kingler,Flail
99,Kingler,Razor Shell
99,Kingler,Slam
99,Kingler,Swords Dance
99,Kingler,Crabhammer
99,Kingler,Guillotine
99,Kingler,Ancient Power
99,Kingler,Hammer Arm
99,Kingler,Knock Off
99,Kingler,Night Slash
99,Kingler,Slash
99,Kingler,Hyper Beam
99,Kingler,Giga Impact
99,Kingler,Dig
99,Kingler,Rest
99,Kingler,Rock Slide
99,Kingler,Thief
99,Kingler,Snore
99,Kingler,Protect
99,Kingler,Icy Wind
99,Kingler,Attract
99,Kingler,Rain Dance
99,Kingler,Hail
99,Kingler,Whirlpool
99,Kingler,Facade
99,Kingler,Brick Break
99,Kingler,Dive
99,Kingler,Rock Tomb
99,Kingler,Mud Shot
99,Kingler,Brine
99,Kingler,Fling
99,Kingler,Round
99,Kingler,Razor Shell
99,Kingler,False Swipe
99,Kingler,Brutal Swing
99,Kingler,Stomping Tantrum
99,Kingler,Swords Dance
99,Kingler,Body Slam
99,Kingler,Hydro Pump
99,Kingler,Surf
99,Kingler,Ice Beam
99,Kingler,Blizzard
99,Kingler,Agility
99,Kingler,Amnesia
99,Kingler,Substitute
99,Kingler,Endure
99,Kingler,Sleep Talk
99,Kingler,Superpower
99,Kingler,Iron Defense
99,Kingler,X-Scissor
99,Kingler,Ally Switch
99,Kingler,Scald
99,Kingler,High Horsepower
99,Kingler,Liquidation
102,Exeggcute,Absorb
102,Exeggcute,Hypnosis
102,Exeggcute,Reflect
102,Exeggcute,Leech Seed
102,Exeggcute,Mega Drain
102,Exeggcute,Confusion
102,Exeggcute,Synthesis
102,Exeggcute,Bullet Seed
102,Exeggcute,Giga Drain
102,Exeggcute,Extrasensory
102,Exeggcute,Uproar
102,Exeggcute,Worry Seed
102,Exeggcute,Solar Beam
102,Exeggcute,Ancient Power
102,Exeggcute,Block
102,Exeggcute,Curse
102,Exeggcute,Ingrain
102,Exeggcute,Moonlight
102,Exeggcute,Poison Powder
102,Exeggcute,Sleep Powder
102,Exeggcute,Stun Spore
102,Exeggcute,Grassy Glide
102,Exeggcute,Solar Beam
102,Exeggcute,Light Screen
102,Exeggcute,Reflect
102,Exeggcute,Self-Destruct
102,Exeggcute,Rest
102,Exeggcute,Thief
102,Exeggcute,Snore
102,Exeggcute,Protect
102,Exeggcute,Giga Drain
102,Exeggcute,Attract
102,Exeggcute,Sunny Day
102,Exeggcute,Facade
102,Exeggcute,Bullet Seed
102,Exeggcute,Power Swap
102,Exeggcute,Trick Room
102,Exeggcute,Round
102,Exeggcute,Grassy Terrain
102,Exeggcute,Swords Dance
102,Exeggcute,Psychic
102,Exeggcute,Substitute
102,Exeggcute,Sludge Bomb
102,Exeggcute,Endure
102,Exeggcute,Sleep Talk
102,Exeggcute,Uproar
102,Exeggcute,Skill Swap
102,Exeggcute,Seed Bomb
102,Exeggcute,Energy Ball
102,Exeggcute,Leaf Storm
102,Exeggcute,Grass Knot
103,Exeggutor,Absorb
103,Exeggutor,Bullet Seed
103,Exeggutor,Confusion
103,Exeggutor,Extrasensory
103,Exeggutor,Giga Drain
103,Exeggutor,Hypnosis
103,Exeggutor,Leaf Storm
103,Exeggutor,Leech Seed
103,Exeggutor,Mega Drain
103,Exeggutor,Psyshock
103,Exeggutor,Reflect
103,Exeggutor,Seed Bomb
103,Exeggutor,Solar Beam
103,Exeggutor,Stomp
103,Exeggutor,Synthesis
103,Exeggutor,Uproar
103,Exeggutor,Wood Hammer
103,Exeggutor,Worry Seed
103,Exeggutor,Absorb
103,Exeggutor,Bullet Seed
103,Exeggutor,Confusion
103,Exeggutor,Dragon Hammer
103,Exeggutor,Extrasensory
103,Exeggutor,Giga Drain
103,Exeggutor,Hypnosis
103,Exeggutor,Leaf Storm
103,Exeggutor,Leech Seed
103,Exeggutor,Mega Drain
103,Exeggutor,Psyshock
103,Exeggutor,Reflect
103,Exeggutor,Seed Bomb
103,Exeggutor,Solar Beam
103,Exeggutor,Synthesis
103,Exeggutor,Uproar
103,Exeggutor,Wood Hammer
103,Exeggutor,Worry Seed
103,Exeggutor,Stomp
103,Exeggutor,Dragon Hammer
103,Exeggutor,Ancient Power
103,Exeggutor,Block
103,Exeggutor,Curse
103,Exeggutor,Ingrain
103,Exeggutor,Moonlight
103,Exeggutor,Poison Powder
103,Exeggutor,Sleep Powder
103,Exeggutor,Stun Spore
103,Exeggutor,Expanding Force
103,Exeggutor,Grassy Glide
103,Exeggutor,Terrain Pulse
103,Exeggutor,Grassy Glide
103,Exeggutor,Terrain Pulse
103,Exeggutor,Hyper Beam
103,Exeggutor,Giga Impact
103,Exeggutor,Magical Leaf
103,Exeggutor,Solar Beam
103,Exeggutor,Light Screen
103,Exeggutor,Reflect
103,Exeggutor,Self-Destruct
103,Exeggutor,Rest
103,Exeggutor,Thief
103,Exeggutor,Snore
103,Exeggutor,Protect
103,Exeggutor,Giga Drain
103,Exeggutor,Attract
103,Exeggutor,Sunny Day
103,Exeggutor,Facade
103,Exeggutor,Bullet Seed
103,Exeggutor,Power Swap
103,Exeggutor,Psycho Cut
103,Exeggutor,Trick Room
103,Exeggutor,Round
103,Exeggutor,Bulldoze
103,Exeggutor,Grassy Terrain
103,Exeggutor,Stomping Tantrum
103,Exeggutor,Hyper Beam
103,Exeggutor,Giga Impact
103,Exeggutor,Magical Leaf
103,Exeggutor,Solar Beam
103,Exeggutor,Light Screen
103,Exeggutor,Reflect
103,Exeggutor,Self-Destruct
103,Exeggutor,Rest
103,Exeggutor,Thief
103,Exeggutor,Snore
103,Exeggutor,Protect
103,Exeggutor,Giga Drain
103,Exeggutor,Attract
103,Exeggutor,Sunny Day
103,Exeggutor,Facade
103,Exeggutor,Brick Break
103,Exeggutor,Bullet Seed
103,Exeggutor,Power Swap
103,Exeggutor,Trick Room
103,Exeggutor,Round
103,Exeggutor,Bulldoze
103,Exeggutor,Grassy Terrain
103,Exeggutor,Brutal Swing
103,Exeggutor,Stomping Tantrum
103,Exeggutor,Breaking Swipe
103,Exeggutor,Swords Dance
103,Exeggutor,Low Kick
103,Exeggutor,Psychic
103,Exeggutor,Substitute
103,Exeggutor,Sludge Bomb
103,Exeggutor,Psyshock
103,Exeggutor,Endure
103,Exeggutor,Sleep Talk
103,Exeggutor,Future Sight
103,Exeggutor,Uproar
103,Exeggutor,Skill Swap
103,Exeggutor,Calm Mind
103,Exeggutor,Seed Bomb
103,Exeggutor,Energy Ball
103,Exeggutor,Zen Headbutt
103,Exeggutor,Leaf Storm
103,Exeggutor,Grass Knot
103,Exeggutor,Swords Dance
103,Exeggutor,Flamethrower
103,Exeggutor,Low Kick
103,Exeggutor,Earthquake
103,Exeggutor,Psychic
103,Exeggutor,Substitute
103,Exeggutor,Sludge Bomb
103,Exeggutor,Outrage
103,Exeggutor,Psyshock
103,Exeggutor,Endure
103,Exeggutor,Sleep Talk
103,Exeggutor,Iron Tail
103,Exeggutor,Uproar
103,Exeggutor,Superpower
103,Exeggutor,Skill Swap
103,Exeggutor,Seed Bomb
103,Exeggutor,Dragon Pulse
103,Exeggutor,Energy Ball
103,Exeggutor,Zen Headbutt
103,Exeggutor,Leaf Storm
103,Exeggutor,Power Whip
103,Exeggutor,Iron Head
103,Exeggutor,Grass Knot
104,Cubone,Growl
104,Cubone,Mud-Slap
104,Cubone,Tail Whip
104,Cubone,False Swipe
104,Cubone,Headbutt
104,Cubone,Retaliate
104,Cubone,Fling
104,Cubone,Stomping Tantrum
104,Cubone,Bone Rush
104,Cubone,Focus Energy
104,Cubone,Endeavor
104,Cubone,Bonemerang
104,Cubone,Thrash
104,Cubone,Double-Edge
104,Cubone,Ancient Power
104,Cubone,Belly Drum
104,Cubone,Curse
104,Cubone,Detect
104,Cubone,Double Kick
104,Cubone,Leer
104,Cubone,Perish Song
104,Cubone,Skull Bash
104,Cubone,Scorching Sands
104,Cubone,Mega Punch
104,Cubone,Mega Kick
104,Cubone,Fire Punch
104,Cubone,Thunder Punch
104,Cubone,Dig
104,Cubone,Screech
104,Cubone,Rest
104,Cubone,Rock Slide
104,Cubone,Thief
104,Cubone,Snore
104,Cubone,Protect
104,Cubone,Icy Wind
104,Cubone,Attract
104,Cubone,Sandstorm
104,Cubone,Sunny Day
104,Cubone,Facade
104,Cubone,Swift
104,Cubone,Brick Break
104,Cubone,Rock Tomb
104,Cubone,Fling
104,Cubone,Round
104,Cubone,Retaliate
104,Cubone,Bulldoze
104,Cubone,False Swipe
104,Cubone,Brutal Swing
104,Cubone,Stomping Tantrum
104,Cubone,Swords Dance
104,Cubone,Body Slam
104,Cubone,Flamethrower
104,Cubone,Ice Beam
104,Cubone,Blizzard
104,Cubone,Low Kick
104,Cubone,Earthquake
104,Cubone,Focus Energy
104,Cubone,Fire Blast
104,Cubone,Substitute
104,Cubone,Endure
104,Cubone,Sleep Talk
104,Cubone,Iron Tail
104,Cubone,Uproar
104,Cubone,Iron Defense
104,Cubone,Earth Power
104,Cubone,Iron Head
104,Cubone,Stealth Rock
105,Marowak,False Swipe
105,Marowak,Growl
105,Marowak,Mud-Slap
105,Marowak,Tail Whip
105,Marowak,Headbutt
105,Marowak,Retaliate
105,Marowak,Fling
105,Marowak,Stomping Tantrum
105,Marowak,Bone Rush
105,Marowak,Focus Energy
105,Marowak,Endeavor
105,Marowak,Bonemerang
105,Marowak,Thrash
105,Marowak,Double-Edge
105,Marowak,Double-Edge
105,Marowak,False Swipe
105,Marowak,Fire Spin
105,Marowak,Focus Energy
105,Marowak,Growl
105,Marowak,Headbutt
105,Marowak,Mud-Slap
105,Marowak,Retaliate
105,Marowak,Tail Whip
105,Marowak,Flame Wheel
105,Marowak,Hex
105,Marowak,Fling
105,Marowak,Stomping Tantrum
105,Marowak,Bone Rush
105,Marowak,Will-O-Wisp
105,Marowak,Endeavor
105,Marowak,Bonemerang
105,Marowak,Thrash
105,Marowak,Flare Blitz
105,Marowak,Shadow Bone
105,Marowak,Ancient Power
105,Marowak,Belly Drum
105,Marowak,Curse
105,Marowak,Detect
105,Marowak,Double Kick
105,Marowak,Leer
105,Marowak,Perish Song
105,Marowak,Skull Bash
105,Marowak,Scorching Sands
105,Marowak,Burning Jealousy
105,Marowak,Poltergeist
105,Marowak,Scorching Sands
105,Marowak,Mega Punch
105,Marowak,Mega Kick
105,Marowak,Fire Punch
105,Marowak,Thunder Punch
105,Marowak,Hyper Beam
105,Marowak,Giga Impact
105,Marowak,Dig
105,Marowak,Screech
105,Marowak,Rest
105,Marowak,Rock Slide
105,Marowak,Thief
105,Marowak,Snore
105,Marowak,Protect
105,Marowak,Icy Wind
105,Marowak,Attract
105,Marowak,Sandstorm
105,Marowak,Sunny Day
105,Marowak,Facade
105,Marowak,Swift
105,Marowak,Brick Break
105,Marowak,Rock Tomb
105,Marowak,Fling
105,Marowak,Round
105,Marowak,Retaliate
105,Marowak,Bulldoze
105,Marowak,False Swipe
105,Marowak,Brutal Swing
105,Marowak,Stomping Tantrum
105,Marowak,Mega Punch
105,Marowak,Mega Kick
105,Marowak,Fire Punch
105,Marowak,Thunder Punch
105,Marowak,Hyper Beam
105,Marowak,Giga Impact
105,Marowak,Fire Spin
105,Marowak,Dig
105,Marowak,Screech
105,Marowak,Rest
105,Marowak,Rock Slide
105,Marowak,Thief
105,Marowak,Snore
105,Marowak,Protect
105,Marowak,Icy Wind
105,Marowak,Attract
105,Marowak,Sandstorm
105,Marowak,Rain Dance
105,Marowak,Sunny Day
105,Marowak,Will-O-Wisp
105,Marowak,Facade
105,Marowak,Swift
105,Marowak,Brick Break
105,Marowak,Imprison
105,Marowak,Rock Tomb
105,Marowak,Fling
105,Marowak,Round
105,Marowak,Hex
105,Marowak,Retaliate
105,Marowak,Bulldoze
105,Marowak,False Swipe
105,Marowak,Brutal Swing
105,Marowak,Stomping Tantrum
105,Marowak,Swords Dance
105,Marowak,Body Slam
105,Marowak,Flamethrower
105,Marowak,Ice Beam
105,Marowak,Blizzard
105,Marowak,Low Kick
105,Marowak,Earthquake
105,Marowak,Focus Energy
105,Marowak,Fire Blast
105,Marowak,Substitute
105,Marowak,Outrage
105,Marowak,Endure
105,Marowak,Sleep Talk
105,Marowak,Iron Tail
105,Marowak,Uproar
105,Marowak,Iron Defense
105,Marowak,Focus Blast
105,Marowak,Earth Power
105,Marowak,Iron Head
105,Marowak,Stone Edge
105,Marowak,Stealth Rock
105,Marowak,Throat Chop
105,Marowak,Swords Dance
105,Marowak,Body Slam
105,Marowak,Flamethrower
105,Marowak,Ice Beam
105,Marowak,Blizzard
105,Marowak,Low Kick
105,Marowak,Thunderbolt
105,Marowak,Thunder
105,Marowak,Earthquake
105,Marowak,Focus Energy
105,Marowak,Fire Blast
105,Marowak,Substitute
105,Marowak,Outrage
105,Marowak,Endure
105,Marowak,Sleep Talk
105,Marowak,Iron Tail
105,Marowak,Shadow Ball
105,Marowak,Uproar
105,Marowak,Heat Wave
105,Marowak,Iron Defense
105,Marowak,Flare Blitz
105,Marowak,Dark Pulse
105,Marowak,Focus Blast
105,Marowak,Earth Power
105,Marowak,Iron Head
105,Marowak,Stone Edge
105,Marowak,Stealth Rock
105,Marowak,Ally Switch
105,Marowak,Throat Chop
106,Hitmonlee,Brick Break
106,Hitmonlee,Fake Out
106,Hitmonlee,Feint
106,Hitmonlee,Focus Energy
106,Hitmonlee,Helping Hand
106,Hitmonlee,Low Sweep
106,Hitmonlee,Tackle
106,Hitmonlee,Double Kick
106,Hitmonlee,Low Kick
106,Hitmonlee,Endure
106,Hitmonlee,Revenge
106,Hitmonlee,Wide Guard
106,Hitmonlee,Blaze Kick
106,Hitmonlee,Mind Reader
106,Hitmonlee,Mega Kick
106,Hitmonlee,Close Combat
106,Hitmonlee,Reversal
106,Hitmonlee,High Jump Kick
106,Hitmonlee,Brick Break
106,Hitmonlee,Bullet Punch
106,Hitmonlee,Counter
106,Hitmonlee,Feint
106,Hitmonlee,High Jump Kick
106,Hitmonlee,Mach Punch
106,Hitmonlee,Mind Reader
106,Hitmonlee,Rapid Spin
106,Hitmonlee,Vacuum Wave
106,Hitmonlee,Coaching
106,Hitmonlee,Mega Punch
106,Hitmonlee,Mega Kick
106,Hitmonlee,Rest
106,Hitmonlee,Rock Slide
106,Hitmonlee,Thief
106,Hitmonlee,Snore
106,Hitmonlee,Protect
106,Hitmonlee,Attract
106,Hitmonlee,Rain Dance
106,Hitmonlee,Sunny Day
106,Hitmonlee,Facade
106,Hitmonlee,Swift
106,Hitmonlee,Helping Hand
106,Hitmonlee,Revenge
106,Hitmonlee,Brick Break
106,Hitmonlee,Rock Tomb
106,Hitmonlee,Bounce
106,Hitmonlee,Fling
106,Hitmonlee,Low Sweep
106,Hitmonlee,Round
106,Hitmonlee,Retaliate
106,Hitmonlee,Bulldoze
106,Hitmonlee,Stomping Tantrum
106,Hitmonlee,Body Slam
106,Hitmonlee,Low Kick
106,Hitmonlee,Earthquake
106,Hitmonlee,Focus Energy
106,Hitmonlee,Metronome
106,Hitmonlee,Substitute
106,Hitmonlee,Reversal
106,Hitmonlee,Endure
106,Hitmonlee,Sleep Talk
106,Hitmonlee,Uproar
106,Hitmonlee,Superpower
106,Hitmonlee,Blaze Kick
106,Hitmonlee,Bulk Up
106,Hitmonlee,Close Combat
106,Hitmonlee,Aura Sphere
106,Hitmonlee,Poison Jab
106,Hitmonlee,Focus Blast
106,Hitmonlee,Stone Edge
106,Hitmonlee,Work Up
106,Hitmonlee,Throat Chop
107,Hitmonchan,Bullet Punch
107,Hitmonchan,Drain Punch
107,Hitmonchan,Fake Out
107,Hitmonchan,Feint
107,Hitmonchan,Focus Energy
107,Hitmonchan,Helping Hand
107,Hitmonchan,Tackle
107,Hitmonchan,Vacuum Wave
107,Hitmonchan,Mach Punch
107,Hitmonchan,Power-Up Punch
107,Hitmonchan,Detect
107,Hitmonchan,Revenge
107,Hitmonchan,Quick Guard
107,Hitmonchan,Fire Punch
107,Hitmonchan,Ice Punch
107,Hitmonchan,Thunder Punch
107,Hitmonchan,Agility
107,Hitmonchan,Mega Punch
107,Hitmonchan,Close Combat
107,Hitmonchan,Counter
107,Hitmonchan,Focus Punch
107,Hitmonchan,Drain Punch
107,Hitmonchan,Bullet Punch
107,Hitmonchan,Counter
107,Hitmonchan,Feint
107,Hitmonchan,High Jump Kick
107,Hitmonchan,Mach Punch
107,Hitmonchan,Mind Reader
107,Hitmonchan,Rapid Spin
107,Hitmonchan,Vacuum Wave
107,Hitmonchan,Coaching
107,Hitmonchan,Mega Punch
107,Hitmonchan,Mega Kick
107,Hitmonchan,Fire Punch
107,Hitmonchan,Ice Punch
107,Hitmonchan,Thunder Punch
107,Hitmonchan,Rest
107,Hitmonchan,Rock Slide
107,Hitmonchan,Thief
107,Hitmonchan,Snore
107,Hitmonchan,Protect
107,Hitmonchan,Attract
107,Hitmonchan,Rain Dance
107,Hitmonchan,Sunny Day
107,Hitmonchan,Facade
107,Hitmonchan,Swift
107,Hitmonchan,Helping Hand
107,Hitmonchan,Revenge
107,Hitmonchan,Brick Break
107,Hitmonchan,Rock Tomb
107,Hitmonchan,Fling
107,Hitmonchan,Drain Punch
107,Hitmonchan,Low Sweep
107,Hitmonchan,Round
107,Hitmonchan,Retaliate
107,Hitmonchan,Bulldoze
107,Hitmonchan,Body Slam
107,Hitmonchan,Low Kick
107,Hitmonchan,Earthquake
107,Hitmonchan,Agility
107,Hitmonchan,Focus Energy
107,Hitmonchan,Metronome
107,Hitmonchan,Substitute
107,Hitmonchan,Endure
107,Hitmonchan,Sleep Talk
107,Hitmonchan,Uproar
107,Hitmonchan,Bulk Up
107,Hitmonchan,Close Combat
107,Hitmonchan,Aura Sphere
107,Hitmonchan,Focus Blast
107,Hitmonchan,Stone Edge
107,Hitmonchan,Work Up
107,Hitmonchan,Throat Chop
108,Lickitung,Defense Curl
108,Lickitung,Lick
108,Lickitung,Rollout
108,Lickitung,Supersonic
108,Lickitung,Wrap
108,Lickitung,Disable
108,Lickitung,Stomp
108,Lickitung,Knock Off
108,Lickitung,Screech
108,Lickitung,Slam
108,Lickitung,Power Whip
108,Lickitung,Belly Drum
108,Lickitung,Belch
108,Lickitung,Curse
108,Lickitung,Hammer Arm
108,Lickitung,Thrash
108,Lickitung,Steel Roller
108,Lickitung,Terrain Pulse
108,Lickitung,Mega Punch
108,Lickitung,Mega Kick
108,Lickitung,Fire Punch
108,Lickitung,Ice Punch
108,Lickitung,Thunder Punch
108,Lickitung,Hyper Beam
108,Lickitung,Giga Impact
108,Lickitung,Solar Beam
108,Lickitung,Dig
108,Lickitung,Screech
108,Lickitung,Rest
108,Lickitung,Rock Slide
108,Lickitung,Thief
108,Lickitung,Snore
108,Lickitung,Protect
108,Lickitung,Icy Wind
108,Lickitung,Attract
108,Lickitung,Sandstorm
108,Lickitung,Rain Dance
108,Lickitung,Sunny Day
108,Lickitung,Whirlpool
108,Lickitung,Facade
108,Lickitung,Helping Hand
108,Lickitung,Brick Break
108,Lickitung,Rock Tomb
108,Lickitung,Fling
108,Lickitung,Round
108,Lickitung,Retaliate
108,Lickitung,Bulldoze
108,Lickitung,Brutal Swing
108,Lickitung,Stomping Tantrum
108,Lickitung,Swords Dance
108,Lickitung,Body Slam
108,Lickitung,Flamethrower
108,Lickitung,Hydro Pump
108,Lickitung,Surf
108,Lickitung,Ice Beam
108,Lickitung,Blizzard
108,Lickitung,Thunderbolt
108,Lickitung,Thunder
108,Lickitung,Earthquake
108,Lickitung,Fire Blast
108,Lickitung,Amnesia
108,Lickitung,Substitute
108,Lickitung,Endure
108,Lickitung,Sleep Talk
108,Lickitung,Iron Tail
108,Lickitung,Shadow Ball
108,Lickitung,Muddy Water
108,Lickitung,Zen Headbutt
108,Lickitung,Power Whip
108,Lickitung,Work Up
108,Lickitung,Body Press
109,Koffing,Poison Gas
109,Koffing,Tackle
109,Koffing,Smog
109,Koffing,Smokescreen
109,Koffing,Clear Smog
109,Koffing,Assurance
109,Koffing,Sludge
109,Koffing,Haze
109,Koffing,Self-Destruct
109,Koffing,Sludge Bomb
109,Koffing,Toxic
109,Koffing,Belch
109,Koffing,Explosion
109,Koffing,Memento
109,Koffing,Destiny Bond
109,Koffing,Curse
109,Koffing,Grudge
109,Koffing,Pain Split
109,Koffing,Psybeam
109,Koffing,Spit Up
109,Koffing,Spite
109,Koffing,Stockpile
109,Koffing,Swallow
109,Koffing,Corrosive Gas
109,Koffing,Screech
109,Koffing,Self-Destruct
109,Koffing,Rest
109,Koffing,Thief
109,Koffing,Snore
109,Koffing,Protect
109,Koffing,Attract
109,Koffing,Rain Dance
109,Koffing,Sunny Day
109,Koffing,Will-O-Wisp
109,Koffing,Facade
109,Koffing,Payback
109,Koffing,Assurance
109,Koffing,Venoshock
109,Koffing,Round
109,Koffing,Flamethrower
109,Koffing,Thunderbolt
109,Koffing,Thunder
109,Koffing,Fire Blast
109,Koffing,Substitute
109,Koffing,Sludge Bomb
109,Koffing,Endure
109,Koffing,Sleep Talk
109,Koffing,Shadow Ball
109,Koffing,Uproar
109,Koffing,Taunt
109,Koffing,Gyro Ball
109,Koffing,Toxic Spikes
109,Koffing,Dark Pulse
109,Koffing,Sludge Wave
109,Koffing,Venom Drench
110,Weezing,Double Hit
110,Weezing,Heat Wave
110,Weezing,Poison Gas
110,Weezing,Smog
110,Weezing,Smokescreen
110,Weezing,Tackle
110,Weezing,Clear Smog
110,Weezing,Assurance
110,Weezing,Sludge
110,Weezing,Haze
110,Weezing,Self-Destruct
110,Weezing,Sludge Bomb
110,Weezing,Toxic
110,Weezing,Belch
110,Weezing,Explosion
110,Weezing,Memento
110,Weezing,Destiny Bond
110,Weezing,Aromatic Mist
110,Weezing,Defog
110,Weezing,Double Hit
110,Weezing,Fairy Wind
110,Weezing,Haze
110,Weezing,Heat Wave
110,Weezing,Poison Gas
110,Weezing,Smog
110,Weezing,Smokescreen
110,Weezing,Strange Steam
110,Weezing,Tackle
110,Weezing,Clear Smog
110,Weezing,Assurance
110,Weezing,Sludge
110,Weezing,Aromatherapy
110,Weezing,Self-Destruct
110,Weezing,Sludge Bomb
110,Weezing,Toxic
110,Weezing,Belch
110,Weezing,Explosion
110,Weezing,Memento
110,Weezing,Destiny Bond
110,Weezing,Misty Terrain
110,Weezing,Double Hit
110,Weezing,Curse
110,Weezing,Grudge
110,Weezing,Pain Split
110,Weezing,Psybeam
110,Weezing,Spit Up
110,Weezing,Spite
110,Weezing,Stockpile
110,Weezing,Swallow
110,Weezing,Corrosive Gas
110,Weezing,Corrosive Gas
110,Weezing,Misty Explosion
110,Weezing,Hyper Beam
110,Weezing,Giga Impact
110,Weezing,Screech
110,Weezing,Self-Destruct
110,Weezing,Rest
110,Weezing,Thief
110,Weezing,Snore
110,Weezing,Protect
110,Weezing,Attract
110,Weezing,Rain Dance
110,Weezing,Sunny Day
110,Weezing,Will-O-Wisp
110,Weezing,Facade
110,Weezing,Payback
110,Weezing,Assurance
110,Weezing,Venoshock
110,Weezing,Round
110,Weezing,Hyper Beam
110,Weezing,Giga Impact
110,Weezing,Screech
110,Weezing,Self-Destruct
110,Weezing,Rest
110,Weezing,Thief
110,Weezing,Snore
110,Weezing,Protect
110,Weezing,Attract
110,Weezing,Rain Dance
110,Weezing,Sunny Day
110,Weezing,Will-O-Wisp
110,Weezing,Facade
110,Weezing,Payback
110,Weezing,Assurance
110,Weezing,Wonder Room
110,Weezing,Venoshock
110,Weezing,Round
110,Weezing,Misty Terrain
110,Weezing,Brutal Swing
110,Weezing,Flamethrower
110,Weezing,Thunderbolt
110,Weezing,Thunder
110,Weezing,Fire Blast
110,Weezing,Substitute
110,Weezing,Sludge Bomb
110,Weezing,Endure
110,Weezing,Sleep Talk
110,Weezing,Shadow Ball
110,Weezing,Uproar
110,Weezing,Heat Wave
110,Weezing,Taunt
110,Weezing,Gyro Ball
110,Weezing,Toxic Spikes
110,Weezing,Dark Pulse
110,Weezing,Sludge Wave
110,Weezing,Venom Drench
110,Weezing,Flamethrower
110,Weezing,Thunderbolt
110,Weezing,Thunder
110,Weezing,Fire Blast
110,Weezing,Substitute
110,Weezing,Sludge Bomb
110,Weezing,Endure
110,Weezing,Sleep Talk
110,Weezing,Shadow Ball
110,Weezing,Uproar
110,Weezing,Heat Wave
110,Weezing,Taunt
110,Weezing,Overheat
110,Weezing,Gyro Ball
110,Weezing,Toxic Spikes
110,Weezing,Dark Pulse
110,Weezing,Sludge Wave
110,Weezing,Play Rough
110,Weezing,Venom Drench
110,Weezing,Dazzling Gleam
111,Rhyhorn,Tackle
111,Rhyhorn,Tail Whip
111,Rhyhorn,Smack Down
111,Rhyhorn,Bulldoze
111,Rhyhorn,Horn Attack
111,Rhyhorn,Scary Face
111,Rhyhorn,Stomp
111,Rhyhorn,Rock Blast
111,Rhyhorn,Drill Run
111,Rhyhorn,Take Down
111,Rhyhorn,Earthquake
111,Rhyhorn,Stone Edge
111,Rhyhorn,Megahorn
111,Rhyhorn,Horn Drill
111,Rhyhorn,Counter
111,Rhyhorn,Curse
111,Rhyhorn,Dragon Rush
111,Rhyhorn,Guard Split
111,Rhyhorn,Metal Burst
111,Rhyhorn,Rock Polish
111,Rhyhorn,Skull Bash
111,Rhyhorn,Scorching Sands
111,Rhyhorn,Dig
111,Rhyhorn,Rest
111,Rhyhorn,Rock Slide
111,Rhyhorn,Thief
111,Rhyhorn,Snore
111,Rhyhorn,Protect
111,Rhyhorn,Scary Face
111,Rhyhorn,Icy Wind
111,Rhyhorn,Attract
111,Rhyhorn,Sandstorm
111,Rhyhorn,Rain Dance
111,Rhyhorn,Sunny Day
111,Rhyhorn,Facade
111,Rhyhorn,Rock Tomb
111,Rhyhorn,Mud Shot
111,Rhyhorn,Rock Blast
111,Rhyhorn,Payback
111,Rhyhorn,Thunder Fang
111,Rhyhorn,Ice Fang
111,Rhyhorn,Fire Fang
111,Rhyhorn,Round
111,Rhyhorn,Bulldoze
111,Rhyhorn,Smart Strike
111,Rhyhorn,Stomping Tantrum
111,Rhyhorn,Swords Dance
111,Rhyhorn,Body Slam
111,Rhyhorn,Flamethrower
111,Rhyhorn,Ice Beam
111,Rhyhorn,Blizzard
111,Rhyhorn,Thunderbolt
111,Rhyhorn,Thunder
111,Rhyhorn,Earthquake
111,Rhyhorn,Fire Blast
111,Rhyhorn,Substitute
111,Rhyhorn,Reversal
111,Rhyhorn,Endure
111,Rhyhorn,Sleep Talk
111,Rhyhorn,Megahorn
111,Rhyhorn,Iron Tail
111,Rhyhorn,Crunch
111,Rhyhorn,Uproar
111,Rhyhorn,Superpower
111,Rhyhorn,Poison Jab
111,Rhyhorn,Dragon Pulse
111,Rhyhorn,Earth Power
111,Rhyhorn,Stone Edge
111,Rhyhorn,Stealth Rock
111,Rhyhorn,Drill Run
111,Rhyhorn,High Horsepower
112,Rhydon,Bulldoze
112,Rhydon,Hammer Arm
112,Rhydon,Smack Down
112,Rhydon,Tackle
112,Rhydon,Tail Whip
112,Rhydon,Horn Attack
112,Rhydon,Scary Face
112,Rhydon,Stomp
112,Rhydon,Rock Blast
112,Rhydon,Drill Run
112,Rhydon,Take Down
112,Rhydon,Earthquake
112,Rhydon,Stone Edge
112,Rhydon,Megahorn
112,Rhydon,Horn Drill
112,Rhydon,Hammer Arm
112,Rhydon,Counter
112,Rhydon,Curse
112,Rhydon,Dragon Rush
112,Rhydon,Guard Split
112,Rhydon,Metal Burst
112,Rhydon,Rock Polish
112,Rhydon,Skull Bash
112,Rhydon,Meteor Beam
112,Rhydon,Scorching Sands
